                  epoch,         train/box_loss,        train/pose_loss,        train/kobj_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(P),      metrics/recall(P),       metrics/mAP50(P),    metrics/mAP50-95(P),           val/box_loss,          val/pose_loss,          val/kobj_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     61,                 1.1225,                 4.3575,                0.50601,                0.92924,                 1.3175,                0.89189,                0.74545,                0.77771,                0.50785,                0.68298,                0.81818,                0.75279,                0.46549,                 1.2945,                 3.7834,                0.21165,                0.70525,                 1.2662,               0.004006,               0.004006,               0.004006
                     62,                 1.1325,                 4.6391,                0.50568,                0.92282,                  1.314,                0.86129,                0.74545,                0.78472,                0.51821,                0.66014,                0.78182,                0.69292,                0.43381,                 1.2063,                 3.8986,                0.20129,                0.68007,                 1.1889,              0.0039061,              0.0039061,              0.0039061
                     63,                 1.0923,                 4.2134,                0.50234,                0.92234,                 1.2996,                0.86995,                0.72977,                0.78386,                0.46335,                0.72739,                    0.8,                0.73841,                0.44238,                 1.4529,                 3.8254,                0.20413,                0.72681,                 1.3384,              0.0038062,              0.0038062,              0.0038062
                     64,                 1.1081,                 4.2051,                0.50147,                0.90869,                 1.3063,                0.79127,                0.78182,                0.76916,                0.45044,                 0.7236,                0.80928,                0.69832,                0.45765,                 1.3982,                 3.7534,                0.20679,                0.73552,                 1.3027,              0.0037063,              0.0037063,              0.0037063
                     65,                 1.1299,                  4.428,                0.50474,                0.92953,                 1.3291,                0.83247,                0.72283,                0.76044,                0.48954,                0.71703,                0.78325,                0.71235,                0.45849,                 1.3146,                 3.7934,                0.20973,                0.75955,                 1.2892,              0.0036064,              0.0036064,              0.0036064
                     66,                 1.0474,                 4.1496,                0.47591,                0.87289,                 1.2613,                0.82886,                0.72727,                0.78616,                0.52359,                0.75542,                0.78625,                0.73365,                0.47576,                 1.2918,                 3.8061,                0.19995,                0.71399,                 1.2513,              0.0035065,              0.0035065,              0.0035065
                     67,                 1.0732,                 4.3784,                0.49072,                0.86058,                 1.2854,                  0.857,                0.76278,                0.80203,                0.52197,                0.68208,                0.78182,                0.67294,                0.43227,                 1.3054,                 3.8766,                0.19541,                0.65962,                 1.2657,              0.0034066,              0.0034066,              0.0034066
                     68,                 1.0732,                 4.5129,                0.51326,                0.87932,                  1.291,                0.82723,                0.78351,                0.80335,                0.51568,                0.71712,                0.78182,                0.68928,                0.46377,                 1.3631,                 3.7781,                0.19718,                0.68864,                 1.2869,              0.0033067,              0.0033067,              0.0033067
                     69,                  1.119,                 4.3189,                0.48487,                0.90177,                 1.2991,                0.76355,                0.76329,                0.76004,                0.49462,                0.72442,                0.81256,                0.67847,                0.45851,                 1.2021,                 3.7892,                0.20242,                0.71831,                 1.1898,              0.0032068,              0.0032068,              0.0032068
                     70,                 1.0776,                 4.2036,                0.48659,                0.86043,                 1.2827,                0.81568,                 0.7242,                0.76902,                0.50566,                0.72954,                0.74545,                0.67491,                0.47837,                 1.2647,                 3.7588,                0.20178,                0.71767,                 1.2229,              0.0031069,              0.0031069,              0.0031069
                     71,                 1.0678,                 4.2571,                0.48721,                0.85997,                  1.287,                0.86419,                0.70909,                0.79427,                0.47725,                0.74261,                0.83938,                0.74167,                0.48942,                 1.3709,                 3.7252,                0.20217,                0.72336,                 1.2616,               0.003007,               0.003007,               0.003007
                     72,                 1.0598,                 4.3656,                0.49662,                0.87087,                 1.2703,                0.83342,                0.72775,                0.80023,                0.51293,                0.71956,                    0.8,                0.69269,                 0.4708,                 1.2193,                 3.7602,                0.19923,                0.67783,                 1.2002,              0.0029071,              0.0029071,              0.0029071
                     73,                 1.0404,                 4.1581,                0.47448,                0.87088,                 1.2492,                0.89525,                0.70909,                0.78717,                0.51104,                0.73434,                0.83636,                0.74902,                0.48965,                 1.2147,                 3.7314,                0.19786,                0.69595,                 1.1868,              0.0028072,              0.0028072,              0.0028072
                     74,                  1.058,                 4.2446,                0.48934,                0.85788,                 1.2892,                 0.8503,                0.72299,                0.79629,                0.53637,                0.75485,                    0.8,                0.76061,                0.52483,                 1.1961,                 3.7567,                0.19867,                0.69472,                 1.1805,              0.0027073,              0.0027073,              0.0027073
                     75,                 1.0942,                 4.1449,                0.48883,                0.88578,                 1.2898,                0.79626,                0.78182,                0.79557,                0.54499,                 0.7388,                0.81818,                 0.7862,                0.52245,                 1.1566,                 3.7091,                0.19798,                0.67302,                 1.1435,              0.0026074,              0.0026074,              0.0026074
                     76,                 1.0611,                 4.1818,                0.48005,                0.87083,                 1.2751,                0.82926,                0.79483,                0.80907,                 0.5594,                0.70845,                0.81818,                0.74679,                 0.5279,                 1.1724,                 3.6602,                0.19779,                 0.6513,                  1.147,              0.0025075,              0.0025075,              0.0025075
                     77,                 1.0217,                 4.5387,                0.50423,                0.89173,                 1.2638,                0.82636,                    0.8,                0.81742,                0.57559,                0.69924,                0.81818,                0.71665,                 0.4957,                 1.0828,                 3.7159,                 0.1957,                0.62636,                 1.1195,              0.0024076,              0.0024076,              0.0024076
                     78,                 1.0542,                 4.3133,                0.48045,                0.87558,                 1.2524,                0.84061,                    0.8,                0.83822,                0.57511,                 0.7216,                0.85455,                 0.7389,                0.51429,                 1.1177,                 3.7009,                0.19855,                0.62416,                 1.1387,              0.0023077,              0.0023077,              0.0023077
                     79,                 1.0258,                 4.0399,                0.49163,                0.83483,                 1.2528,                 0.8294,                0.79559,                0.83017,                0.56928,                0.72659,                0.82146,                0.78422,                0.52741,                 1.1061,                 3.7254,                0.19824,                0.63597,                 1.1357,              0.0022078,              0.0022078,              0.0022078
                     80,                 1.0372,                 4.4391,                0.48823,                0.86338,                 1.2539,                0.81596,                0.76364,                 0.8035,                0.56129,                0.78434,                0.79358,                0.76367,                0.51646,                 1.1528,                 3.7335,                0.19951,                0.67511,                 1.1562,              0.0021079,              0.0021079,              0.0021079
                     81,                 1.0088,                 4.1716,                0.47109,                0.80067,                  1.242,                0.82019,                0.74545,                0.80847,                 0.5591,                0.78304,                0.74545,                0.72282,                0.50641,                 1.1736,                 3.7489,                0.19811,                0.69105,                 1.1675,               0.002008,               0.002008,               0.002008
                     82,                0.99175,                 4.1426,                0.47635,                0.80429,                 1.2287,                0.82177,                0.78182,                 0.8092,                0.56687,                0.73686,                0.81467,                0.72089,                0.50163,                 1.1143,                  3.627,                0.19288,                0.67444,                 1.1347,              0.0019081,              0.0019081,              0.0019081
                     83,                 1.0273,                 4.2593,                0.50182,                0.81514,                 1.2525,                0.81676,                0.76364,                 0.8132,                0.55711,                0.73951,                0.77433,                0.70649,                0.47126,                  1.191,                 3.7152,                0.19011,                0.65863,                 1.1693,              0.0018082,              0.0018082,              0.0018082
                     84,                 1.0172,                  4.079,                0.49846,                 0.8431,                 1.2621,                0.82153,                0.76364,                0.80241,                0.55976,                0.72276,                    0.8,                0.70278,                0.46863,                 1.1442,                 3.6967,                0.19368,                0.67254,                 1.1376,              0.0017083,              0.0017083,              0.0017083
