                  epoch,         train/box_loss,        train/pose_loss,        train/kobj_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(P),      metrics/recall(P),       metrics/mAP50(P),    metrics/mAP50-95(P),           val/box_loss,          val/pose_loss,          val/kobj_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     55,                0.82313,                 4.3996,                0.28296,                0.68451,                 1.0164,                0.86218,                0.94545,                0.90212,                0.71465,                 0.8127,                0.87273,                0.78075,                0.33201,                0.76507,                 3.1847,                0.09571,                0.63282,                0.97668,              0.0012872,              0.0012872,              0.0012872
                     56,                0.84136,                 4.3544,                0.29319,                0.71193,                 1.0258,                0.86403,                0.96364,                0.90815,                0.71956,                0.81497,                0.87273,                0.79714,                0.26324,                0.79541,                 3.4336,                0.09648,                0.61088,                  1.004,               0.001274,               0.001274,               0.001274
                     57,                0.81991,                 4.2528,                0.27505,                0.66792,                 1.0186,                0.85978,                0.94545,                0.92894,                 0.7493,                0.79365,                0.87273,                0.78294,                0.29653,                 0.7663,                  3.304,                0.09615,                0.57755,                0.97137,              0.0012608,              0.0012608,              0.0012608
                     58,                0.86848,                 4.3652,                0.28904,                0.69452,                 1.0363,                0.88058,                0.92727,                0.95045,                0.77362,                0.82689,                0.87273,                0.83444,                0.33384,                0.77717,                 3.2257,                0.09815,                0.56118,                0.97408,              0.0012476,              0.0012476,              0.0012476
                     59,                0.81358,                 4.3418,                0.27681,                0.66075,                 1.0145,                0.86552,                0.93625,                0.93971,                 0.7566,                0.81513,                0.88194,                0.80644,                 0.3094,                0.77196,                 3.2019,                0.09677,                0.60386,                0.97491,              0.0012344,              0.0012344,              0.0012344
                     60,                0.80566,                 4.2452,                 0.2832,                0.65478,                 1.0136,                0.82399,                0.93639,                0.92402,                0.74302,                  0.745,                0.84995,                0.75862,                0.29353,                0.82148,                 3.4125,                0.09813,                0.65738,                0.99883,              0.0012212,              0.0012212,              0.0012212
                     61,                0.78939,                 4.3118,                0.25942,                0.64681,                 1.0063,                0.85119,                0.94545,                0.93139,                0.74407,                0.80173,                0.89091,                 0.7991,                0.32599,                0.76928,                 3.2374,                0.08408,                0.58105,                 1.0036,               0.001208,               0.001208,               0.001208
                     62,                0.78982,                 4.1599,                0.26669,                0.63493,                0.99097,                0.83022,                0.97805,                0.95939,                0.77421,                0.80675,                0.87273,                0.83604,                0.34639,                0.76831,                 3.2305,                0.09555,                0.54624,                0.97251,              0.0011948,              0.0011948,              0.0011948
                     63,                0.79929,                 3.9365,                0.25426,                   0.65,                 1.0024,                0.87075,                0.90909,                0.93867,                0.76476,                0.79964,                0.87273,                 0.7768,                0.34556,                0.74162,                 3.0924,                0.08414,                0.56333,                0.95932,              0.0011816,              0.0011816,              0.0011816
                     64,                0.80906,                 3.9568,                0.25392,                0.64784,                  1.006,                0.84101,                0.98182,                0.93476,                0.75558,                0.80841,                0.89091,                0.80223,                0.34132,                0.80238,                 3.1809,                0.07738,                0.57293,                0.99676,              0.0011684,              0.0011684,              0.0011684
                     65,                0.76936,                 4.0608,                0.26462,                0.62771,                 1.0026,                0.84231,                0.98182,                0.93142,                0.76295,                0.77934,                0.90909,                0.80888,                0.34377,                0.75188,                 3.1527,                0.08288,                0.57617,                0.98592,              0.0011552,              0.0011552,              0.0011552
